solution_id_1,designation,source_id_1,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,recno,Name,VType,logPer,<Jmag>,<Hmag>,<Kmag>,[Fe/H]l,[Fe/H],e_[Fe/H],Nsp,Mod,e_Mod,Rgal,e_Rgal,Notes,Ref,_RA,_DE,Separation,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,nbref,ra_sexa,dec_sexa,main_type,other_types,radvel,redshift,sp_type,morph_type,plx,pmra_x,pmdec_x,size_maj,size_min,size_angle,B_x,V,R_x,J,H,K,u,g,r_xa,i,z,angDist,solution_id_2,source_id_2,pf,pf_error,p1_o,p1_o_error,p2_o,p2_o_error,p3_o,p3_o_error,epoch_g,epoch_g_error,epoch_bp,epoch_bp_error,epoch_rp,epoch_rp_error,int_average_g,int_average_g_error,int_average_bp,int_average_bp_error,int_average_rp,int_average_rp_error,peak_to_peak_g,peak_to_peak_g_error,peak_to_peak_bp,peak_to_peak_bp_error,peak_to_peak_rp,peak_to_peak_rp_error,metallicity,metallicity_error,r21_g,r21_g_error,r31_g,r31_g_error,phi21_g,phi21_g_error,phi31_g,phi31_g_error,num_clean_epochs_g,num_clean_epochs_bp,num_clean_epochs_rp,g_absorption,g_absorption_error,type_best_classification,type2_best_sub_classification,mode_best_classification,multi_mode_best_classification
1635721458409799680,Gaia DR2 4054440301294394624,4054440301294394624,1483331605,2015.5,262.70158661359056,0.045059735631441375,-33.60991764201412,0.03772954349709935,0.9203922961156665,0.04697406758661006,19.593626,0.3157640330841251,0.0909280109262188,-2.8785294833516115,0.06256883584489364,0.08235781,0.021965807,-0.4546098,-0.20104803,-0.31611696,-0.14882569,-0.5010963,-0.2490532,0.24570026,-0.013354939,160,160,158,2,-0.22824481,148.38782,0.0,0.0,31,true,89.34848,1.4994573419465889,0.009624064363410253,-0.011788539,18,10,0.05840482,0,19,false,160,1.6908647366729036E7,175175.79447492663,96.52388,7.6180935,17,7042741.110165497,306843.652337874,22.952213,8.232034,18,1.3665673116531096E7,255653.40572583815,53.453907,6.9228425,1.2247233,0,1.3091912,0.61394024,0.695251,13.34425837027338,3.445939925900149,10,6250.0,2.0,0.0,VARIABLE,354.3590282165464,0.1731522634549086,263.82638031178095,-10.326913489064532,100001,5159.0234,4672.5,6129.0,,,,,,,200111,36.365597,25.765968,44.332996,844.00714,783.2022,904.8121,http://geadata.esac.esa.int/data-server/datalink/links?ID=4054440301294394624,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4054440301294394624,275,V482 Sco,DCEP,0.6559,5.976,5.591,5.438,0.2,0.17,,,9.83,0.05,7021,452,"b ",LIII,262.70159,-33.6099,0.06431767373072067,V* V482 Sco,262.7015849811,-33.6099052483,0.0,0.0,90.0,136,17 30 48.38040,-33 36 35.6589,deltaCep,V* |cC*|*  |IR,13.8,,F8/G0II,,0.9204,0.22,-2.87,,,,8.78,7.91,,6.07,5.654,5.453,,,,,,0.044885,369295551293819386,4054440301294394624,,,1.5088256166310088,3.2337988400473295E-6,,,,,1742.4995680730651,4.573282177581317E-6,1742.4758833549884,4.573282177581317E-6,1742.2851552136258,4.573282177581317E-6,7.546092882215167,1.7411122134209034E-4,8.140296229852325,0.010883981270778989,6.915550506087776,0.0010262868775695357,0.3696892610345692,4.5894068573153944E-4,0.4648922389474315,0.0029483744206589718,0.2290436263970248,0.0012069834466819675,,,,,,,,,,,18,16,17,,,DCEP,,FIRST_OVERTONE,
1635721458409799680,Gaia DR2 4066429066901946368,4066429066901946368,342026024,2015.5,273.26040319213905,0.09320797658580372,-23.11729418339589,0.08425817546953333,1.119032405819382,0.05268460297603898,21.240217,0.8863908987649415,0.1561855431004143,-3.758782233533161,0.1298325504773444,0.8688798,0.3198186,-0.8298415,-0.84265584,0.19803019,-0.80108935,-0.86468583,-0.48679012,-0.25898317,0.8146482,151,151,150,1,4.897588,244.4702,0.0,0.0,31,false,174.71771,1.5408107309006278,0.012354047541623465,0.34787464,17,9,0.13869767,0,24,false,160,3.343587185483211E7,387922.9197540469,86.19205,6.8778343,15,1.4309138431475349E7,556903.1549602675,25.694124,7.4623547,16,2.560230456216094E7,704257.4702066702,36.353615,6.2412224,1.1936713,0,1.2211323,0.58452034,0.63661194,-5.977424246797144,8.026529977296429,6,5250.0,4.5,0.0,VARIABLE,8.114163479969818,-2.437789047781258,272.99840505988595,0.2880577067149111,100001,4730.0,4654.0,4815.186,,,,,,,200111,52.619335,50.774014,54.351917,1248.6191,1167.5911,1329.6472,http://geadata.esac.esa.int/data-server/datalink/links?ID=4066429066901946368,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4066429066901946368,293,AP Sgr,DCEP,0.704,5.347,5.012,4.883,0.1,0.16,,,9.49,0.05,7160,452,"b ","LII ",273.2604,-23.11728,0.052142586778028306,*  12 Sgr,273.2603990425,-23.1172779998,0.0,0.0,90.0,162,18 13 02.49577,-23 07 02.2008,deltaCep,** |V* |cC*|*  |IR,-18.0,,F7/8Ib/II,,1.119,0.89,-3.76,,,,7.48,6.59,,5.266,4.98,4.781,,,,,,0.059859,369295551293819386,4066429066901946368,2.7894091130718697,4.749365862599395E-6,,,,,,,1742.0046788762254,6.7166176155598585E-6,1708.6194952879273,6.7166176155598585E-6,1708.5628619050653,6.7166176155598585E-6,6.819940553394811,1.8077673079908678E-4,7.367004440337736,5.344249166097294E-4,6.230906461730554,4.1678950902038713E-4,0.5142336399939946,5.92302833458694E-4,0.5537019382991462,0.0018078545672033889,0.34666318207771063,0.001294253675268113,-0.322701925655827,0.21982709651773363,0.4913455059982195,0.0019026919868693267,,,3.0979858522817594,0.0025697589810229388,,,15,14,15,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 4080122796947250176,4080122796947250176,1083813113,2015.5,281.32289956309006,0.04732683752727686,-20.647393959448042,0.04650594310027378,0.9859061844010851,0.047237967623708764,20.871054,-0.27703359302726754,0.08420884385625522,-3.0030359090939456,0.07431192230579552,0.49058202,-0.090672955,-0.45634434,-0.46514907,-0.31052166,-0.31628528,-0.58927363,-0.29014772,0.054783598,0.3135227,165,165,163,2,1.4097517,183.67055,0.0,0.0,31,true,114.273964,1.4911839227726453,0.009396748101722299,0.17307131,19,11,0.063020416,0,25,false,183,2.324844991415503E7,236778.98920097828,98.18629,7.272381,20,9949220.296075251,412784.55071620457,24.102695,7.8569155,21,1.8487801147470344E7,502795.22826909873,36.770042,6.594707,1.2231792,0,1.2622085,0.58453465,0.6776738,14.871641890230329,3.9802141235188038,9,6000.0,3.5,0.0,VARIABLE,13.758472424859649,-7.958442729986232,280.59614910469844,2.3763584720236697,100001,4720.0,4630.0,4822.0,,,,,,,200111,50.089706,47.99302,52.055965,1121.9143,1046.0708,1197.7578,http://geadata.esac.esa.int/data-server/datalink/links?ID=4080122796947250176,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4080122796947250176,296,V350 Sgr,DCEP,0.7122,5.641,5.279,5.133,0.18,0.24,,,9.73,0.05,7092,452,"b ","LII ",281.32291,-20.64738,0.061332344385849336,V* V350 Sgr,281.3229008377,-20.6473810297,0.0,0.0,90.0,181,18 45 17.49620,-20 38 50.5717,deltaCep,V* |cC*|IR |*  |SB*,11.6,,F8Ib/II,,0.9859,-0.28,-3.0,,,,8.33,7.47,,5.694,5.273,5.122,,,,,,0.046745,369295551293819386,4080122796947250176,,,2.852066050452896,1.2887214641731076E-5,,,,,1711.6024760181203,1.8225273727549215E-5,1711.5423601180275,1.8225273727549215E-5,1711.5822891720736,1.8225273727549215E-5,7.251236929341412,2.1434147495328812E-4,7.828171798091912,7.386335206436675E-4,6.584582971432907,4.917011797427081E-4,0.39844482615505505,6.395266134799171E-4,0.5031834543428655,0.0020685584675554005,0.3630005592990937,0.001302842556554243,,,,,,,,,,,19,17,19,,,DCEP,,FIRST_OVERTONE,
1635721458409799680,Gaia DR2 4085919765884068736,4085919765884068736,1449012947,2015.5,282.74947243374277,0.049048682979955696,-20.295252217557888,0.04746851195893115,1.2484550307176254,0.04109278267302299,30.38137,0.30510594052684037,0.0981707669524899,-5.1396981000752975,0.09410967069000663,0.5712335,0.16491574,-0.5955234,-0.5083646,-0.019387914,-0.47772834,-0.6509055,-0.30036446,-0.032166995,0.55038023,141,141,138,3,8.575284,326.39584,0.0,0.0,31,true,191.66733,1.5072408557584636,0.01195047451902554,0.23225226,16,10,0.08327083,0,23,false,166,4.343274218625385E7,360961.8758392711,120.32501,6.5938225,16,1.692416560485747E7,622580.5762032117,27.183895,7.28012,18,3.4230932441792615E7,776892.2575619008,44.061363,5.9258733,1.1778003,0,1.3542466,0.6862974,0.6679492,,,0,,,,VARIABLE,14.668572941241104,-9.007218743742913,281.9585400376309,2.616319071034924,100001,4419.25,4360.0,4537.595,,,,,,,200111,65.21188,61.854656,66.996315,1461.3105,1390.5015,1532.1196,http://geadata.esac.esa.int/data-server/datalink/links?ID=4085919765884068736,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4085919765884068736,294,BB Sgr,DCEP,0.822,5.044,4.653,4.5,0.08,0.14,,,9.44,0.05,7203,452,"b ","LII ",282.74947,-20.29523,0.08040423885156363,V* BB Sgr,282.7494710331,-20.2952300883,0.0,0.0,90.0,221,18 50 59.87305,-20 17 42.8283,deltaCep,V* |cC*|*  |IR,6.0,,G0Ib,,1.2485,0.31,-5.14,,,,7.53,6.69,,5.23,4.795,4.572,,,,,,0.079806,369295551293819386,4085919765884068736,5.191731401385837,5.168867132480945E-5,,,,,,,1706.97457071726,7.309882000859083E-5,1706.5691736787064,7.309882000859083E-5,1706.6795133811493,7.309882000859083E-5,6.629170591330792,2.72133358491136E-4,7.214079289229166,3.313296333438955E-4,5.931249215422154,3.243870732830252E-4,0.33256317017887227,8.209067644033491E-4,0.4248693763576874,0.0014297421159892706,0.24135271512043488,0.0014231405931227005,0.322423134278198,0.23399797455431703,0.31191066989127686,0.0033298860657713413,,,1.2088005136134203,0.014017019040649809,,,17,16,15,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 4092905375639902464,4092905375639902464,1643333351,2015.5,277.97220975806414,0.03758696306881837,-19.12509894398897,0.0355964500463969,1.4600813301331412,0.044714486570567306,32.65343,-1.6813805097124397,0.07359357042547318,-6.0302027181377955,0.06497058723468555,0.15168001,0.068110436,-0.23784208,-0.21622626,-0.35325179,-0.115593985,-0.3588939,-0.2990048,0.23951027,0.21222402,178,178,175,3,6.2723026,312.86377,0.0,0.0,31,true,244.45851,1.5050922350191187,0.011651148822177543,0.09806868,20,11,0.04946271,0,25,false,168,4.7296130112042755E7,440795.5086528393,107.29721,6.501302,16,1.6880481839479476E7,354762.08015408553,47.582542,7.282926,14,4.0423827783021204E7,735951.9982734994,54.92726,5.7453265,1.2116067,0,1.5375996,0.7816243,0.75597525,19.377589405667916,2.8236325011556196,9,5750.0,1.5,0.0,VARIABLE,13.706294564862105,-4.459636700044329,277.54905931424906,4.105511243106664,100001,4287.565,4198.953,4398.0,,,,,,,200111,63.76172,60.59977,66.48128,1237.8202,1182.9226,1292.7178,http://geadata.esac.esa.int/data-server/datalink/links?ID=4092905375639902464,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4092905375639902464,295,U Sgr,DCEP,0.829,4.506,4.1,3.912,0.08,0.14,,,8.85,0.05,7371,452,"a ","LII ",277.97221,-19.12507,0.10420160961158441,V* U Sgr,277.9722174203,-19.1250729806,0.0,0.0,90.0,413,18 31 53.33218,-19 07 30.2627,deltaCep,V* |** |cC*|*iC|IR |*,2.2,,G1Ib,,1.4601,-1.68,-6.03,,,,7.81,6.68,,4.55,4.13,4.0,,,,,,0.097033,369295551293819386,4092905375639902464,6.0933262327518305,5.1766359339217214E-5,,,,,,,1700.8516562005625,7.320868745220013E-5,1701.1310031424566,7.320868745220013E-5,1700.5172950130227,7.320868745220013E-5,6.3535761598030565,5.444057569358686E-4,7.014666195834437,9.038262644676783E-4,5.625438674878774,0.00348088504037673,0.6728552349371739,0.0016221423114890776,0.9492937272961814,0.003816228494585234,0.5603696482210738,0.016485983300818394,-0.318796352196949,0.2339748630242696,0.5019235858949476,0.0029181293224511758,,,3.1001119278604605,0.006009876901275546,,,18,17,16,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 4154536747505387648,4154536747505387648,1225115776,2015.5,275.6127838836197,0.04178460903930431,-10.124771713972866,0.041016455508319276,0.4902941128726864,0.05202565170296028,9.424084,1.5174333050215334,0.08274693720655016,0.11853248396408408,0.07484823903913648,-0.18547234,0.28576803,-0.121227995,0.019115606,-0.4991675,-0.06058481,-0.39910626,-0.10590817,0.34287128,0.11998161,145,145,143,2,0.33482575,142.95401,0.0,0.0,31,true,249.56035,1.4457870352018167,0.011951521366013004,-0.082457036,17,9,0.051176734,0,17,false,147,3430461.103575731,27413.60388018178,125.137184,9.349984,17,1234093.9563830146,36418.02714750055,33.886898,10.123017,16,3235698.169352196,74282.94684756183,43.559097,8.4869995,1.3029712,0,1.6360178,0.77303314,0.86298466,3.811405888917463,5.487281091875882,2,5750.0,4.5,0.0,VARIABLE,20.623484294014734,1.7396490453174527,275.67563877475084,13.203995233365239,100001,4897.6665,4274.75,6055.0,0.788,0.3359,2.018,0.3698,0.1716,1.0556,200111,35.060158,22.938446,46.022568,637.2052,545.081,729.3294,http://geadata.esac.esa.int/data-server/datalink/links?ID=4154536747505387648,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4154536747505387648,285,V458 Sct,CEP(B),0.6848,7.173,6.697,6.562,0.09,0.08,,,10.99,0.2,6488,468,c*,"SZI ",275.61278,-10.12477,0.015083145603446084,V* V458 Sct,275.6127772469,-10.1247722243,0.0,0.0,90.0,11,18 22 27.06654,-10 07 29.1800,Cepheid,Ce*|V* |*  |IR,3.81,,,,0.4903,0.7,-3.7,,,,10.74,9.81,,7.173,6.697,6.562,,,,,,0.023592,369295551293819386,4154536747505387648,5.612643867901403,3.114156160844192E-5,,,,,,,1705.08613989748,4.404081878013586E-5,1705.3527139377575,4.404081878013586E-5,1705.3797383719068,4.404081878013586E-5,9.315949493185306,2.0721062183058089E-4,10.170421704598635,0.0016564243635863384,8.519591060452594,0.001132462410190498,0.28412564320744593,4.636448293994565E-4,0.3292597502743426,0.0021411648006868294,0.23030725791049278,0.001171696352185291,,,,,,,,,,,13,12,13,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 4156450099578283776,4156450099578283776,806740406,2015.5,279.5137735421426,0.045240304282332514,-8.368946707636958,0.05500466310606585,0.4294020995930333,0.06675224632192242,6.4327736,-0.707245263483903,0.09189472110376294,-2.97548714485113,0.07882831244753659,0.13404042,0.09849512,-0.41112468,-0.18457747,-0.6144067,0.17725044,-0.5754903,-0.5232465,0.2909381,-0.009983759,151,151,149,2,4.956349,244.60153,0.0,0.0,31,true,257.70062,1.3988024223976168,0.011321397241107901,0.0766023,17,10,0.05833457,0,17,false,151,5514477.635460392,78390.28447328642,70.34644,8.834605,17,1612466.7824755767,95947.32479414884,16.80575,9.832662,16,5817547.657122849,218607.3442134785,26.611858,7.85007,1.347365,0,1.9825916,0.9980564,0.9845352,5.9067654527029525,4.220624885710447,3,4000.0,4.5,0.0,VARIABLE,23.964055780165026,-0.8583237487618026,279.7353138228459,14.749396354029265,100001,4073.525,3723.0,4968.445,0.808,0.5006,1.583,0.4355,0.2419,0.784,200111,87.123146,58.564354,104.30094,1882.9696,1505.6233,2260.316,http://geadata.esac.esa.int/data-server/datalink/links?ID=4156450099578283776,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4156450099578283776,286,Y Sct,DCEP,1.0146,6.46,5.894,5.627,0.23,0.2,,,11.02,0.05,6510,451,"a ",LIII,279.51378,-8.36893,0.06439529680809111,V* Y Sct,279.51377662,-8.3689338965,0.0,0.0,90.0,106,18 38 03.30639,-08 22 08.1620,deltaCep,V* |cC*|*  |IR,14.2,,F7,,0.4294,-0.71,-2.98,,,,11.2,9.69,,6.482,5.852,5.589,,,,,,0.047405,369295551293819386,4156450099578283776,5.739828546926293,1.282168724050701E-4,,,,,,,1703.921343531601,1.8132603988031077E-4,1738.2714831389842,1.8132603988031077E-4,1738.1809644610892,1.8132603988031077E-4,8.879662513284664,0.0010441389249579726,9.92856122805576,0.0045927624522135065,7.923688607076301,0.0018063901559425648,0.6433278110400646,0.001022491579207376,1.0541959296545738,0.017038771871835553,0.579141563442092,0.0036058498232308853,,,0.13672168857355477,0.0018611548077303523,,,1.7992683833116647,0.024691230874502507,,,17,15,14,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 4175017625462647168,4175017625462647168,163589993,2015.5,268.16124480829126,0.06939401124461163,-6.143596439681604,0.06868790218195113,1.361059042016258,0.08344344352410059,16.311155,-3.2338632080167717,0.1348729597966996,-4.646433403546927,0.1112808000757195,0.2224942,0.13386856,-0.43135,-0.354966,-0.31795824,-0.19882768,-0.57931834,-0.4359039,0.12977713,0.2365924,162,162,146,16,20.65668,847.9032,0.20649382990660944,12.624318497130261,31,true,20.386755,1.3926812627828213,0.017613529278974388,-0.054354966,17,9,0.08264964,0,27,false,171,1.1204737494235411E8,929699.4906729704,120.51999,5.5648613,17,2.029338429407846E7,4147622.5507619954,4.892775,7.083002,16,1.031119361213032E8,1945326.652853774,53.004948,4.7286477,1.1013674,0,2.3543544,1.5181408,0.8362136,-0.3996957602785134,3.5769163559789465,6,4250.0,4.5,0.0,VARIABLE,20.598391819188766,10.12047063793166,268.0853405863301,17.283464436181493,101001,3859.0,3486.0,4000.0,,,,,,,200111,148.01825,137.76689,181.38863,4377.482,4044.059,4710.905,http://geadata.esac.esa.int/data-server/datalink/links?ID=4175017625462647168,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4175017625462647168,251,Y Oph,DCEPS,1.2336,3.374,2.882,2.673,0.06,0.12,,,9.7,0.05,7141,452,"b ","LII ",268.16126,-6.14357,0.10961993960948123,V* Y Oph,268.1612588123,-6.1435764342,0.0,0.0,90.0,330,17 52 38.70211,-06 08 36.8752,deltaCep,V* |cC*|IR |*  |SB*,-7.2,,G3Ia,,1.3611,-3.23,-4.65,,,,7.61,6.21,,3.37,2.85,2.68,,,,,,0.087746,369295551293819386,4175017625462647168,17.12484063933547,0.0028460456139073843,,,,,,,1714.8637703097336,0.004024916306320284,1714.1249899715108,0.004024916306320284,1714.3468724794475,0.004024916306320284,5.522177518420258,9.381225467482336E-4,6.413884822747411,0.002586733338797961,4.644425722712739,0.001208206128815141,0.3189208957564702,0.0026550104515772983,0.40192678287762806,0.022833936404804283,0.2450906188967874,0.0051782216094502,,,,,,,,,,,14,14,14,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 4190143160245024256,4190143160245024256,139133696,2015.5,298.0874964812166,0.04870404358023619,-11.366922810433207,0.025921181152609513,0.7379994619311848,0.05214442751533985,14.152988,7.826319626433623,0.09562383953955668,-10.641468073966745,0.04967307670827887,0.19103514,0.12713751,-0.4099022,-0.22565594,-0.10006362,-0.22723277,0.40280294,-0.24103792,-0.38565072,0.2042595,257,257,250,7,4.2739058,351.45828,0.0,0.0,31,true,89.83121,1.5655746340614491,0.009054697313418125,-0.013728755,29,12,0.060117885,0,33,true,281,1.7758830860628095E7,141017.05709641016,125.93392,7.56483,31,8136993.168734489,258828.93669960627,31.437725,8.075229,31,1.3376178615618126E7,235002.2811076108,56.919357,6.9460897,1.211407,0,1.129139,0.51039886,0.6187401,12.858436783457345,3.0120087502764594,16,5250.0,4.5,0.0,VARIABLE,29.423980795310925,-18.605505648199248,297.8953834571378,9.393805990772895,100001,5010.5024,4921.835,5055.005,1.5913,1.0959,2.2031,0.7903,0.5339,1.0571,200111,49.98441,49.108196,51.801582,1418.6948,1281.9403,1555.4493,http://geadata.esac.esa.int/data-server/datalink/links?ID=4190143160245024256,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4190143160245024256,11,V1162 Aql,DCEPS,0.7305,6.133,5.813,5.663,0.01,0.07,,,11.11,0.05,6609,450,"a ","LII ",298.08746,-11.36687,0.22961462737681776,V* V1162 Aql,298.0874621104,-11.366876993,0.0,0.0,90.0,68,19 52 20.99091,-11 22 00.7572,deltaCep,V* |cC*|*  |IR,12.7,,G2Ib,,0.738,7.86,-10.83,,,,8.73,7.81,,6.082,5.746,5.627,,,,,,0.204748,369295549951641967,4190143160245024256,5.37667953468206,3.953561550999739E-5,,,,,,,1706.6699831746598,5.59118036510064E-5,1706.7001732919632,5.59118036510064E-5,1706.8355472090502,5.59118036510064E-5,7.536921849009175,9.12174520183902E-5,8.033792032563097,2.514804699397633E-4,6.925182534181342,3.705016308046626E-4,0.4269569166262208,5.401006982242604E-4,0.5375600214628689,0.0011152767846468925,0.31690288203261474,0.001373169891575343,0.32556359518624034,0.23378935946691487,0.3109800554178882,0.0012910177626907643,0.08452975044349158,0.001207202499608533,4.58733255397086,0.003556289113301126,2.955971237747569,0.012480002905686679,30,28,29,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 4204653587029046400,4204653587029046400,75973621,2015.5,287.0865440829708,0.03949073079013279,-7.437768327698297,0.03911619483663395,0.9435455413730376,0.047613822277436525,19.816631,-0.6094836072994168,0.08043221567073076,-5.379820157568624,0.07253445902385676,0.17068568,-0.048343055,-0.22636825,-0.17555368,-0.4709329,-0.09278289,-0.23442633,-0.11778426,0.05053267,0.12620609,167,167,166,1,6.421044,304.8722,0.0,0.0,31,false,101.24711,1.5100818417954707,0.009048694068748185,0.0619058,19,11,0.051389206,0,20,false,167,2.1628627209635593E7,134247.57508236013,161.11,7.3507934,18,8332715.380897741,206211.77340302587,40.408535,8.049422,19,1.8218415317448728E7,378992.1753509457,48.07069,6.6106434,1.227592,0,1.4387789,0.6986289,0.74015,2.5563390866808966,2.257236471216278,8,4750.0,4.5,0.0,VARIABLE,28.198576325889114,-7.127351917030804,287.55217686682954,14.966447974815614,100001,4384.0,4342.05,4453.91,,,,,,,200111,62.361347,60.419018,63.572163,1294.2192,1202.9623,1385.4762,http://geadata.esac.esa.int/data-server/datalink/links?ID=4204653587029046400,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4204653587029046400,16,V496 Aql,DCEPS,0.833,5.564,5.136,4.966,0.05,0.11,,,10.68,0.05,6775,450,"b ","LII ",287.08654,-7.43775,0.06757036245357138,V* V496 Aql,287.0865467294,-7.4377451646,0.0,0.0,90.0,152,19 08 20.77122,-07 26 15.8826,deltaCep,SB*|V* |cC*|*  |IR,1.4,,F8/G0Iab/b,,0.9435,-0.61,-5.38,,,,8.88,7.79,,5.565,5.138,4.904,,,,,,0.083921,369295551293819386,4204653587029046400,6.806008995351335,9.86044930115455E-5,,,,,,,1703.801516059903,1.3944781132785072E-4,1703.403705918024,1.3944781132785072E-4,1704.4172626653162,1.3944781132785072E-4,7.344262292812248,1.3393217883979854E-4,8.021019492147852,0.005127115168635626,6.57422096653854,0.0019801186049686038,0.3052404111688398,9.423512949278601E-4,0.4218890708865555,0.008568841443575795,0.17986802357398268,0.06642515407888147,,,0.2743592104068951,0.001930716480619525,,,4.8837982386588905,0.008782314364699688,,,17,16,15,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 4253603501158148736,4253603501158148736,1605838337,2015.5,280.61174915357026,0.046436361088695866,-5.340851646336425,0.05245678774717947,0.3763169164928521,0.06485179429646856,5.8027215,-1.0369985760718925,0.09250490980483637,-1.3035857542757205,0.08175690126509258,0.0130393095,0.14377189,-0.40173674,-0.13135777,-0.55695987,0.11778736,-0.45685413,-0.44596234,0.25542024,0.035432477,142,142,142,0,5.4948516,248.5767,0.0,0.0,31,false,251.7881,1.4103037653577373,0.014396105889031868,0.10429243,16,10,0.056889802,0,16,false,142,1191378.9156804516,11913.432706958267,100.00299,10.498241,16,380740.73080953053,15417.259561810959,24.695745,11.399815,16,1167697.7593580876,30554.531830693857,38.216843,9.593594,1.2997028,0,1.806221,0.9015732,0.9046478,,,0,,,,VARIABLE,27.155337140291564,-0.4405627226951344,281.096067697803,17.6906110917706,100001,4035.0952,3927.2375,4157.9624,0.5417,0.2193,1.8481,0.2393,0.0789,0.7506,200111,47.67479,44.898853,50.32943,542.8595,421.72656,663.99243,http://geadata.esac.esa.int/data-server/datalink/links?ID=4253603501158148736,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=4253603501158148736,280,CM Sct,DCEP,0.593,8.3,7.818,7.558,0.15,0.12,,,11.6,0.07,6153,450,"c ",LIII,280.61176,-5.34084,0.05717803256963644,V* CM Sct,280.6117536379,-5.3408460337,0.0,0.0,90.0,63,18 42 26.82087,-05 20 27.0457,deltaCep,V* |cC*|*  |IR,39.8,,,,0.3763,-1.04,-1.3,,,,11.93,10.93,,8.22,7.751,7.492,,,,,,0.025819,369295551293819386,4253603501158148736,3.9177105300539923,2.1747798875833443E-5,,,,,,,1711.967695336139,3.0756032121966005E-5,1712.028313603798,3.0756032121966005E-5,1712.1067341072862,3.0756032121966005E-5,10.510180063202112,4.92471325722883E-4,11.409273913772255,0.0010648641955450556,9.596179840045327,3.281351184021261E-4,0.4037927582313472,7.940632218998793E-4,0.5116051872867278,0.0016929364564373436,0.3311283282146924,0.0010601558116123046,0.1281767151798121,0.22069793174415211,0.35371928440137473,0.006478852308969793,,,4.406573974059988,0.015141308364488697,,,14,14,13,,,DCEP,,FUNDAMENTAL,
